Active User,Passive User,yes_vote
43714,59533,1
34416,463,0
55718,55931,1
4461,30707,0
29304,35882,0
18499,35610,1
23366,45771,0
51036,45723,1
58330,8005,1
2540,22033,0
4605,45664,0
38215,42811,0
25178,50941,0
12249,28143,1
30957,57208,1
29543,29127,0
30023,34951,0
19490,10985,0
40963,42334,0
17430,23456,1
8450,44433,0
46228,51136,0
15971,3566,1
50247,43772,0
35355,35590,0
39060,15206,0
40250,59097,1
46579,28047,0
10333,22725,1
53896,27491,1
35496,56217,1
17884,57582,0
12688,28917,0
35827,7126,1
17504,8939,0
1306,50866,0
45042,4824,0
41787,41415,0
55899,6762,0
5482,29571,1
9907,6859,0
1175,27283,0
28729,16222,1
54096,54676,0
34825,53491,1
35491,35907,1
55461,54575,0
3020,5576,0
20483,54538,0
20479,12940,1
29887,15590,0
15338,41686,0
33789,36428,0
15811,28975,1
45880,8054,1
45873,29758,0
3203,4273,1
43921,56326,1
32548,50519,1
998,30199,0
51382,34207,0
22146,12725,1
45593,48616,0
6296,49833,0
33702,31035,0
49527,21718,1
40117,51586,0
8597,58586,1
12780,56087,0
38992,30684,0
15481,59646,1
35483,29833,1
25979,54119,0
31364,25753,0
45558,59810,1
24951,52403,0
22158,26776,0
50932,11583,1
42561,9738,0
43797,56280,1
32216,29725,0
48764,26146,1
7973,16938,0
9015,26936,1
10810,4328,1
1234,51900,0
7951,34656,1
9543,45047,0
27061,548,1
22278,27893,1
20803,44914,0
59484,4164,1
54545,52439,1
2166,26708,0
29107,34731,0
32114,42936,1
9107,8037,1
23232,47368,0
14249,10303,1
31001,54621,1
52363,6111,0
54497,51046,0
31497,31056,0
22028,52871,0
53197,51600,0
37005,51991,1
27497,11605,0
14707,6069,1
2002,31469,1
38170,7768,1
27333,11094,0
49548,54165,0
26100,548,1
57862,47963,0
42583,8148,0
15862,43431,0
44913,35635,1
16014,42600,1
4917,45090,0
57511,31000,1
12129,3546,0
47466,45105,0
24334,22538,0
36346,45478,0
2981,25383,0
32733,22435,1
14653,37994,1
47575,30091,0
49263,54423,0
10822,217,0
37185,58992,0
17616,58616,1
41115,47143,0
11728,54349,0
2987,3680,0
35928,38012,0
59732,47900,0
39102,5860,1
47479,46365,1
8091,55402,0
24443,32609,1
50173,13370,0
24272,16642,0
24720,9365,1
1897,19808,0
52547,32641,0
42201,20548,0
20737,53861,1
22755,59594,1
48121,38886,1
59836,27000,0
23469,8005,0
58989,17116,0
5658,51663,0
29125,2860,0
41040,24594,0
25896,10762,0
40073,31019,1
57941,24836,0
55478,9721,0
33594,29368,0
34176,2332,0
26984,40482,1
37294,32456,0
29213,32045,1
36682,3919,0
38664,58613,1
7911,43458,0
22355,33622,0
20079,45724,1
8972,48248,1
24710,35960,0
47140,18575,1
26551,25079,0
57452,18223,0
7092,7331,1
4406,50116,1
5941,56655,0
49465,49060,0
45465,10028,0
16604,5358,1
27758,37779,0
20508,41080,0
27893,19122,1
35410,22318,0
39476,6803,0
32313,51698,0
14713,666,1
18541,33412,0
47722,33425,0
40112,56642,0
13082,20757,0
27454,54419,0
58735,32939,1
56820,14175,0
10144,23621,0
16636,11558,0
11276,5707,0
55873,56489,0
14821,51574,0
39292,57524,0
12529,45498,0
57833,31790,0
31005,3655,1
22931,39805,1
40860,47392,0
33845,59793,0
49470,27173,1
41189,48196,0
34824,23013,0
281,51856,0
20270,558,1
24793,51411,1
12247,56050,1
40568,47334,1
1404,22740,0
31295,49298,0
11897,49327,0
29576,57815,0
11543,26877,0
3059,42904,0
12441,13696,0
32683,55034,0
55354,5584,0
1097,54714,1
34282,19690,0
34698,26592,1
764,27008,1
3580,37517,0
13212,19135,0
43203,35583,0
14883,27571,1
56314,24627,0
41532,37706,0
49247,47987,1
7688,37821,1
36652,50671,1
23557,29637,1
19643,13306,0
33967,7132,1
25950,5896,1
54261,43281,0
25553,51277,1
26777,13786,0
41084,28105,1
427,27560,1
29018,3872,1
3826,15173,1
55917,33866,0
54097,9101,0
46352,32695,1
14177,37475,0
2599,21507,0
6182,52747,0
21425,24559,0
44510,17931,0
24991,5602,1
41670,39521,0
48869,32392,1
56432,12634,1
2782,45421,1
37269,27181,0
8443,39952,0
37358,9853,0
46275,26919,0
30326,37859,1
7729,53525,1
26850,20730,1
19457,49898,1
49856,24309,1
15419,54841,0
32673,25392,0
4516,24793,0
26850,55563,0
4647,21066,0
22645,50644,0
12497,51285,1
13279,43199,1
58209,51378,1
3664,14702,0
22626,27093,1
17397,48339,0
52594,16334,0
30913,26844,0
51105,34814,0
29307,2693,0
17879,18501,0
43039,58415,0
54145,50954,1
12621,38262,0
7639,24503,1
38949,29349,1
24835,11850,1
28257,46785,0
18802,17615,1
25503,36603,1
20639,36207,0
8719,47407,1
21940,30115,0
37519,55912,1
23603,47740,0
32826,33140,0
40469,29584,1
47758,42492,0
13196,15374,0
12050,3485,0
10659,51526,1
43837,9082,0
57748,12721,0
43843,25257,1
15272,25808,0
9731,41773,0
58462,35615,0
46657,48101,0
30334,13030,1
58454,54302,0
41376,30054,0
14334,51212,1
26719,23749,1
27667,42575,0
36095,59270,0
22701,5337,1
26845,50425,0
18420,47986,0
6187,35300,1
11965,38096,1
45788,54596,1
46468,54108,0
10108,7643,0
31071,19916,0
11830,51202,1
52015,22097,0
41326,13956,0
55996,45330,0
43566,45685,0
6484,9188,1
9066,26149,0
8101,4583,1
18102,4333,1
9365,18662,0
57773,29452,1
3821,29337,0
32282,58063,1
44892,18810,0
6277,37508,1
51827,51394,1
58611,33742,0
23114,2614,0
57929,18857,1
19314,45723,0
51918,35288,0
51547,45239,0
13586,18454,0
31251,40725,1
15724,14104,1
37207,52435,0
14662,2994,0
49314,32518,0
59379,13098,0
8671,22192,1
43611,10927,0
9256,55829,1
32525,56297,0
35547,47568,1
54406,250,1
27402,3857,0
15037,27688,1
46175,35682,1
8229,47174,1
25268,14877,0
43835,45254,0
57161,38554,1
22541,11099,1
54874,53565,0
48229,30202,0
2514,57134,0
38080,25160,0
35179,36046,0
33851,54321,1
51007,52062,0
56020,54604,1
47763,44512,0
47285,29497,1
57229,29411,0
30669,33991,1
10888,7222,0
46984,35755,0
58487,48312,0
43013,42192,1
7033,34176,0
59681,14194,1
2154,49469,0
10662,50010,0
29799,12929,0
35654,36682,0
22022,20029,0
2339,26580,0
33055,52924,0
27377,659,0
25955,42474,0
45878,44736,0
1525,10677,0
36747,2303,0
27096,56645,0
19687,3457,0
40422,46033,1
37347,14596,0
6884,7190,0
31826,29727,1
17306,36718,0
37255,50701,1
43901,22473,0
24613,52363,1
9539,14511,0
4251,57443,0
18656,50849,1
52323,33288,0
53674,45069,1
59747,7868,0
18383,44100,0
35144,55570,0
46119,52822,0
50452,14551,0
17272,42140,0
20737,53514,0
25849,6697,0
29486,5103,1
20407,44363,0
33875,7480,0
59660,21691,1
6796,50402,0
55813,17953,0
55991,20281,1
35509,57639,0
391,10186,0
5253,44038,1
29505,50420,1
22582,24735,0
45381,28967,0
34123,34269,0
19863,38623,0
30581,36631,0
54955,45841,1
59031,2584,0
38490,55064,0
23733,56670,1
48399,16950,1
36949,32325,0
54188,29388,1
10256,19230,0
53700,23549,1
34831,11486,0
31441,5964,0
47487,25047,0
49186,20680,1
21747,32105,0
22316,19310,1
28489,57553,1
2373,24775,0
44161,10311,1
13489,39934,0
43405,23724,1
36470,41615,1
20199,43126,0
38901,12016,0
57332,49858,1
4139,58579,0
33308,16737,0
1644,56449,1
716,33996,1
55548,9833,0
11518,36754,0
56664,59491,0
34021,43424,1
28855,48553,0
27373,56117,0
44935,34650,1
10638,34337,0
39268,28347,0
14490,48506,0
41524,50261,0
49168,9066,0
27183,48100,0
4438,25082,1
18355,58014,0
33394,48368,0
24004,57702,0
49922,2161,1
9672,818,0
58228,52520,0
59905,13714,1
22091,9832,0
15672,10618,0
48473,51778,0
21603,24272,0
32121,54068,0
32881,2977,1
37468,50314,1
36931,25304,1
55458,59854,0
16489,50599,0
17975,17224,0
24410,38736,0
24537,2911,0
6135,37831,1
3231,1532,1
54582,43729,0
23553,3029,0
12944,30940,0
49129,51579,1
43658,15707,0
882,32744,1
27406,54488,0
14104,54925,1
892,5518,1
27116,17629,1
48451,25199,0
57950,26687,1
36868,13765,0
22947,55597,0
39348,12073,1
52988,7017,0
45218,57658,0
56503,7578,0
24618,7217,0
11635,13914,1
43589,19296,1
53868,44426,1
45160,23660,0
11869,59010,0
7152,59696,1
54372,12052,0
29546,33611,0
42288,12202,0
32277,6118,0
13677,1693,0
4410,5588,0
21714,3599,0
35583,46025,0
10093,23365,0
15836,2290,0
34642,42221,0
36277,14310,0
6404,42928,1
57298,51101,0
51395,16001,1
33921,37267,1
36398,57893,0
20606,28305,1
23200,24001,0
8841,10130,1
54071,6345,0
7903,51587,1
42834,20532,1
44602,38450,0
16048,59249,0
50292,7041,1
48777,12944,1
7416,37600,1
52225,21400,0
12028,55770,0
12891,989,1
2097,23603,1
28707,30839,0
53479,36776,0
52728,577,0
38206,15177,0
30606,31380,0
40139,34665,0
8218,56927,0
59184,52406,1
59270,17607,1
52339,45293,1
6881,23669,1
41411,1999,0
45103,40266,0
9702,32649,1
28885,7826,1
11401,38924,0
42060,32963,1
33998,26236,0
39490,19353,1
52932,55116,0
8210,3740,0
30154,48067,1
38147,49621,1
43089,32750,0
5633,39596,1
55155,21455,1
36141,36229,1
4469,22014,0
27377,29916,0
26198,15453,1
29024,51906,1
39440,2533,1
42105,9559,1
20836,17862,0
46540,11605,0
37512,45965,1
2498,14818,0
17319,52867,0
22488,56294,0
33180,6667,0
58410,32623,1
8705,10286,1
42662,6796,0
43615,55754,0
8073,40593,1
5867,55852,0
34564,2917,1
11992,38446,0
9395,56919,0
3314,50827,1
37886,51461,1
8708,16884,0
22438,51761,0
34405,59081,0
12280,2644,1
55260,19778,1
31824,58792,0
33272,54054,0
24663,900,1
45855,25180,0
2761,8453,0
54577,20145,1
43555,21640,1
17331,24168,1
30012,53760,0
56808,25170,0
9676,45086,1
54332,3971,0
30899,24402,0
16458,34164,0
34862,20372,0
29158,44629,1
16637,26496,1
28553,2868,1
31142,41610,0
32409,56276,0
45073,34324,0
56250,26936,1
31807,10269,0
3245,36890,1
42226,2559,0
42330,25047,0
26894,4850,0
36817,57522,1
5957,55218,0
26510,1911,1
25144,41915,1
50671,44732,0
38275,7453,0
39374,34837,0
52216,44506,1
2915,24959,0
1666,30693,0
50117,57356,1
21834,7422,1
21472,31294,0
19205,30471,1
37794,18491,1
40250,32566,1
6832,41104,0
16282,26018,0
47492,13490,0
10529,30255,0
51949,8195,0
28038,48667,0
38584,46082,1
36962,57369,0
51597,46716,1
9202,24503,0
58648,40294,0
41377,1577,0
44823,34208,1
15960,45382,1
15520,57130,1
48942,31415,0
42252,46783,0
73,35956,0
7337,50596,1
17207,48665,0
17951,35779,0
59467,7987,0
23617,13212,1
54419,1803,0
15627,20360,0
45510,9151,1
28758,55772,0
21222,28565,0
48031,4,0
11156,11498,0
57802,31662,1
39535,43161,1
30462,16012,0
6048,398,0
41741,29327,1
57738,13640,0
39488,30256,1
29470,16327,0
31844,45120,1
42510,33123,1
48172,43271,1
32873,43898,1
8682,1957,0
33800,10187,0
10578,1730,1
2509,35997,0
38032,51754,0
38292,11752,1
53890,21165,0
15324,31313,1
13329,36041,0
11794,53014,1
24084,18232,0
3804,20181,0
49813,34294,0
16733,25701,0
19810,41167,1
37421,46798,0
29808,53359,0
56963,4155,0
55900,1054,0
25494,3948,0
13154,14335,0
49145,52340,0
50938,36442,0
12208,37427,0
48935,22099,0
20673,19918,0
37619,51267,1
4259,47526,0
4336,52342,0
1551,49725,1
22851,36229,1
50036,55923,0
4152,46237,0
13028,27428,0
12481,9969,0
32875,48473,1
1641,1427,1
11679,2864,1
29341,52866,0
37415,10909,0
140,693,0
35191,50617,0
13785,53249,0
25680,38536,0
35748,56187,1
12861,23956,1
57050,21655,1
15904,33079,1
7646,9389,1
26115,14111,0
739,6381,0
20585,29145,1
29964,16626,0
28595,29822,0
49050,47731,1
1129,4546,0
7593,39089,0
47050,47673,0
30159,1484,1
55121,37340,1
43092,44555,0
53110,59902,0
16936,51100,0
34493,25134,0
32314,32626,0
47050,45139,0
18030,13862,1
17952,54701,0
48729,17691,1
31425,23423,0
12628,47829,0
28378,56530,0
25207,23765,0
46410,39329,0
46670,32565,1
9106,48090,1
52922,45774,0
57706,35678,0
13408,12316,1
57470,8350,1
4414,23792,0
8043,18652,0
13323,51524,1
1988,59880,0
31263,17242,0
24530,36231,1
12423,1389,0
15336,27334,0
35303,35606,0
16560,11137,0
39519,322,0
36217,28274,1
5053,10566,0
52722,36138,0
2260,42643,1
32059,40821,0
50606,20685,1
6614,1005,1
50247,45509,0
52233,41311,1
32531,9238,0
52772,56653,1
15780,46996,1
3124,37925,0
13974,30591,0
4561,30520,0
30337,48902,0
15586,37105,0
52985,50053,1
12204,31011,1
9059,58217,1
17201,48863,1
31741,4785,1
19463,47735,0
2950,260,1
58863,32257,0
48671,15797,1
5920,8777,0
7157,33872,0
26286,19547,0
47377,3509,1
18076,40569,0
51032,23916,1
31395,6061,1
38375,38252,0
32492,11991,0
34142,12323,1
39359,13886,0
55425,4691,1
9403,32049,0
9811,228,0
45830,25695,1
53660,490,0
35326,21514,0
46269,23108,0
2998,19150,0
36742,23958,0
54795,47829,1
32765,1042,0
27072,48574,0
39594,34348,1
38713,7913,0
55271,24394,0
46326,26831,1
8070,24923,0
56934,39743,0
27033,54327,1
43010,50068,0
53092,39815,1
31830,21845,1
9063,10296,0
12038,9429,0
44046,21987,1
30812,41571,0
57492,24496,0
15955,1039,0
24860,57906,1
53829,15545,0
3566,12273,0
39528,43893,0
31124,44359,1
28572,34630,0
3189,46995,1
51831,37659,1
33586,26410,0
16707,8233,0
42852,4284,1
28586,51695,0
36035,59582,1
53465,10596,1
38548,48163,0
26483,25108,0
8744,34950,0
16299,55906,1
35770,15551,0
53042,14614,1
57816,43042,0
1193,3216,0
36421,35731,1
52172,8268,0
53543,59094,0
55878,10578,0
51348,17593,1
21211,23918,0
47084,31839,1
24821,31180,0
14510,35188,1
52994,5054,1
22641,30115,1
42766,38991,1
17483,22583,0
18391,5892,0
18090,36803,0
57198,34721,0
17379,7488,1
56860,23661,1
28454,51520,1
48289,47226,0
59167,35212,1
21866,53628,1
54066,25259,1
15294,45038,0
29680,19244,0
59915,42147,0
46084,5134,0
28013,2550,0
29768,41941,1
16957,1866,0
6986,1778,0
57259,32962,0
2388,56816,1
52152,51360,0
13255,3955,1
45382,43989,0
24701,1967,0
16451,28447,0
51394,53076,0
59028,12931,0
26525,59703,1
22196,680,1
23976,2771,0
26369,50027,0
30588,36476,1
22948,4445,0
52103,35251,1
50929,43701,0
46047,7536,0
4264,12604,0
32918,51605,1
13067,27740,0
39846,40124,0
55796,20278,0
22477,59829,1
45577,42625,1
52258,10987,0
739,3841,1
16574,37978,0
34087,7757,0
34132,56602,0
3895,56976,0
50991,59134,0
16699,10661,0
30244,11101,1
42134,15465,0
23564,52005,1
40847,56213,0
38701,45390,0
32851,27554,1
8659,58655,1
59874,37215,1
24994,34562,0
38758,31191,0
17070,16691,0
40403,53389,0
20565,18840,0
52665,2568,1
4908,36255,0
28752,44457,0
52633,52453,1
36100,5907,1
26968,15192,0
3379,35968,0
48869,36871,0
40055,53525,1
31261,9762,1
30817,50856,1
54400,21382,0
30959,13480,1
14230,42422,1
41086,16725,0
1416,32803,1
2976,3957,1
48716,4779,1
48495,11115,0
23460,30643,0
45156,27118,1
38230,57810,1
47700,42761,1
42383,31164,0
34292,31517,0
52839,47158,0
24556,27376,0
23246,6494,0
43576,9376,0
40480,30936,0
16816,52407,0
15735,54814,0
30662,55690,0
2112,12501,0
45716,58756,0
41437,16040,0
44877,31360,1
8495,29736,0
23831,38902,0
43974,33044,0
56730,40029,0
13653,30947,0
9878,9849,0
19640,3180,1
3639,16827,0
14720,19956,0
25628,3893,1
1268,15733,0
3215,12566,1
20993,11360,1
18740,42622,0
7897,15327,0
59151,51573,1
19332,10384,0
44927,45683,1
43677,48303,1
10572,40718,0
24253,24795,1
44922,49183,0
43753,7530,0
11363,18986,0
12000,39027,0
44874,43800,1
52331,59691,1
37367,33403,1
15902,44745,0
12350,25029,1
2131,23852,1
50622,22329,0
28733,7508,0
14469,134,0
21871,28232,1
47987,55793,0
24584,59850,1
41453,36502,0
55594,14616,0
41365,32368,1
37185,55539,0
59719,17642,0
43964,48495,0
2450,3483,1
37894,25551,1
20305,56126,1
55828,30108,0
46733,43339,0
37588,59558,1
10701,28755,1
10632,34408,1
39041,19722,0
41040,54935,0
49340,28035,1
56343,4257,1
40095,2723,1
25387,30682,1
24130,5321,0
26595,58641,0
25065,58395,0
42263,14620,1
8038,13548,1
54286,43096,0
25420,3153,1
45658,51100,1
51866,35513,0
26171,7636,1
43960,21873,0
35129,7358,0
21148,39911,0
53062,21123,0
20584,55941,1
33689,25963,0
54964,26153,0
30671,2319,1
14587,12485,1
14010,7384,1
43856,27574,1
8929,48286,0
35148,34481,0
3863,14721,1
38974,40580,1
45800,3462,0
39855,32290,0
23787,37295,1
50859,48358,0
22201,4057,1
54988,59536,1
32757,51313,0
34344,49039,1
2265,47690,0
50453,51661,0
2431,3287,0
18162,37990,0
37078,56547,0
11266,57346,1
35825,31109,0
50871,52286,0
32375,40957,1
51182,2546,0
25119,41177,0
56281,41704,1
28053,7790,1
45653,1015,1
27695,48853,1
48398,30344,1
16914,3204,0
10550,35285,0
23050,21559,1
24840,42744,1
50909,16471,0
37185,57210,0
24808,58582,1
25692,27432,0
58492,43700,0
20608,34642,0
22750,39316,0
36375,32757,0
52624,21166,1
43660,9077,1
28753,57952,1
51932,7049,0
41973,44025,1
54204,59419,1
2568,6017,0
31227,4866,1
48248,43713,0
49209,13370,1
58769,27104,0
1620,33782,0
33966,57301,1
11326,543,1
26879,30471,1
14493,50458,0
14210,23631,1
157,56509,1
17664,53867,0
29018,54156,1
9639,22246,0
30015,38804,0
3656,8677,0
48678,1776,0
11529,44078,1
38420,19044,0
2564,1900,0
26689,14955,0
36886,46883,0
56251,53235,0
14611,15336,1
44195,18509,1
32461,21197,1
32264,3865,1
30071,16688,1
35955,36577,1
43328,42499,1
5629,11624,1
57598,6469,0
54573,32487,1
53680,21770,0
45428,57538,1
11725,42011,0
22235,11825,0
26782,28395,0
11169,51393,0
2161,35387,0
9420,30771,0
36486,28066,1
30705,56612,1
49154,52540,1
3617,22925,0
52492,51939,0
9894,32138,0
36155,43923,1
20974,16879,0
54513,52693,0
44509,39741,0
27867,26959,0
14602,5125,1
56052,57750,1
3100,13849,1
41617,59287,1
11757,992,1
159,9018,0
26398,12116,1
15592,37991,1
32946,57741,1
54308,19537,1
35282,58889,1
28519,34601,0
19811,10246,0
27670,44123,0
17440,12763,1
53195,28131,0
42648,19920,0
42823,52029,0
40841,7707,1
27314,26708,1
2340,51771,1
50258,13192,0
48639,14353,0
53948,59762,1
285,24942,0
6859,43881,0
14148,2320,0
46091,46287,1
34843,38589,1
13345,16962,1
20662,54058,0
37315,34397,0
24818,26985,0
56078,31915,1
39892,58469,0
55661,37833,1
31353,21544,0
35823,22862,0
18929,41836,0
18285,51442,0
15255,36206,0
16513,55478,1
42694,33422,0
29483,10033,0
18406,7039,1
45126,34420,0
32081,36858,1
18003,55294,1
53248,244,0
18545,58976,0
20639,36368,0
5816,50367,0
5286,58861,0
4532,57026,1
31224,58923,0
54696,19032,0
27720,24836,0
54974,54195,1
33083,48417,0
50155,25741,0
17460,38020,0
56362,9172,1
49069,16868,0
10777,8929,1
32224,20765,1
12645,1082,1
17188,45479,1
6685,54817,1
12954,51808,0
35274,54866,0
57232,23588,0
55549,43630,1
42228,49731,0
59187,22165,0
1102,50026,0
39883,50293,0
35971,7764,1
39899,58172,0
27346,29127,0
46682,36025,1
18448,32089,0
27082,11669,0
15252,25452,0
35699,36457,0
54658,45807,0
34543,49839,1
58068,21082,0
8860,34183,0
53702,29649,0
36811,43291,1
12058,36842,0
12439,16612,0
48594,26228,1
4059,37925,0
42982,89,1
21914,57068,1
42433,4101,0
31593,43784,0
31098,16329,0
13041,59173,0
30296,2194,1
26261,22962,0
40788,2038,0
32114,20542,1
32880,34035,0
11929,11254,1
2113,51000,1
42171,18881,0
18301,8183,1
21569,14754,0
5323,41770,1
15323,6918,1
29656,51974,0
48844,38859,0
29959,23535,0
18980,53393,1
18999,43805,0
46431,40201,0
33992,34298,0
40172,44602,1
20307,36448,1
16889,19693,1
59695,14641,0
41455,28751,0
20190,27289,0
4314,6327,1
2896,30040,1
11323,13586,0
46507,13019,0
47326,14934,0
2229,16095,0
885,23480,0
22921,24003,1
14454,22324,0
28018,32050,0
22061,2921,0
18612,33075,1
41600,27623,0
20549,13819,0
41473,49822,0
9860,5597,1
56771,20336,0
640,57029,0
38605,49680,1
19423,18816,0
2875,1813,0
11931,45683,1
44963,10873,0
7931,38606,0
51192,58520,0
11620,37403,1
10245,14672,0
42741,57264,1
56459,44107,1
17107,46719,0
32327,29849,0
50108,41841,1
22600,51338,0
36577,58773,0
49455,23328,0
48820,50928,1
26033,56145,0
56723,22677,0
19414,14388,1
34443,1169,0
43452,46344,1
24480,55495,0
9644,29587,0
32706,14335,0
20008,57961,1
10748,20222,0
56987,33461,0
6552,34748,1
46980,52624,0
1625,18634,0
19032,20356,1
39223,53445,1
265,37547,0
4264,16130,1
28568,53679,0
23184,29923,1
35985,50081,0
49987,25785,1
6349,37939,0
25733,50456,0
59445,2320,1
4648,48564,1
3403,2142,0
27030,31177,0
20598,8746,1
51256,53569,1
14697,1960,0
36715,41006,0
9697,58967,0
58669,5630,0
52771,2628,0
9624,13997,0
23924,14973,0
33016,9135,0
20206,33267,0
29544,39485,0
58061,22540,1
46361,47354,0
24576,15280,1
8548,34818,0
17431,58659,1
53392,8650,1
58675,48043,0
2347,11334,0
8312,7283,0
6542,53610,0
7152,33086,0
49132,44667,1
41512,48790,0
56447,14518,0
12633,13770,1
25950,51935,0
46257,36954,0
17183,38917,0
39506,30667,1
21047,21367,0
36689,54221,1
19731,48968,1
24946,28474,1
46266,32332,0
42131,31546,0
44592,51259,0
10273,15923,0
35390,40960,1
24391,24371,0
25699,44088,0
18508,58636,0
14404,53723,1
19287,42344,0
38807,38077,0
26388,32043,0
30969,25022,0
26097,54008,0
53825,23246,0
52720,35349,1
8256,33074,0
16514,37451,0
15935,20180,0
26219,29771,0
25252,4623,0
3232,33783,0
26011,2113,1
44954,29332,1
20371,31629,0
43162,25538,0
53107,11110,1
18891,28441,1
37229,646,1
54027,37258,1
48053,8961,1
6224,16348,0
44072,15973,0
13521,33128,0
37147,30559,0
35472,55734,1
29717,36646,0
18243,56980,0
15994,25079,0
44218,18786,1
6873,30171,1
10541,48414,0
31386,20760,0
8764,20751,0
30710,782,1
2463,47557,0
23703,44534,0
41947,37637,0
49898,28126,1
26819,51814,0
7436,37905,1
28951,53895,0
33561,16826,0
44260,6395,0
40337,43526,1
7085,28029,0
28882,32542,0
12914,36221,0
47386,53821,0
34238,29208,0
40367,53464,0
35625,25411,1
20375,50974,1
14383,51222,1
41160,29472,0
42622,29166,0
33668,42585,0
8335,28734,0
46080,58487,0
1699,13873,0
13961,35936,0
46019,51842,1
7227,14353,0
17592,23530,1
16461,8764,0
29468,50570,0
50079,17524,0
44171,36297,0
27548,32118,1
49257,28788,0
42822,38358,0
15015,221,0
35387,28845,0
27331,29240,0
25001,24761,0
49776,21929,1
56129,58858,1
40082,31642,1
19697,22728,0
29685,33584,0
17104,55550,1
49447,54677,0
6003,7145,0
56348,35563,0
8875,42973,1
29712,10363,0
52956,1509,0
3316,56015,1
59346,22557,0
29834,6292,0
27438,11208,1
13522,19726,1
44640,2938,1
29652,37077,1
59607,33420,1
15761,2668,0
4196,30852,1
18919,43898,0
42851,3596,1
27411,47746,1
41018,58376,0
55937,7793,1
45095,54660,1
40261,47824,0
45874,29829,0
2379,18302,0
18187,1713,0
24465,14624,0
25420,27835,0
49400,2171,1
16772,16406,0
4051,19145,1
25046,1383,1
46958,34729,0
23187,59866,0
31805,18191,0
5793,9215,0
26089,39388,0
46445,56643,1
55208,25811,1
33171,30278,0
41340,58925,0
20826,35708,1
53489,23785,0
4221,21528,1
3637,4022,0
26492,31476,0
56427,32523,1
22175,22047,1
30792,40049,0
58145,46898,0
20209,51294,0
45894,54660,1
55570,66,0
46658,2697,1
7059,19334,0
24935,37001,1
25875,16442,0
4881,49151,0
15638,58170,1
